session,date,month,day,year,title,keywords,kw_1,kw_2,kw_3,kw_4,kw_5,kw_6,kw_7,kw_8,kw_9,kw_10
119.0,"July 29, 2025",7.0,29,2025,PERSPECTIVES ON REAUTHORIZATION OF THE  U.S. GRAIN STANDARDS ACT,agriculture nutrition; forests act; farm bureau; nutrition forestry; USDA; 2025 statements; grain; tribal consultation; american farmers; advance appropriations,agriculture nutrition,forests act,farm bureau,nutrition forestry,USDA,2025 statements,grain,tribal consultation,american farmers,advance appropriations
118.0,"May 31, 2023",5.0,31,2023,MEETING THE NEEDS OF WORKING FAMILIES AND CHILD CARE WORKERS,care workforce; child tax; social security; partisan; Veterans Affairs; enrollment; medicaid; hrsa; american families; president's budget,care workforce,child tax,social security,partisan,Veterans Affairs,enrollment,medicaid,hrsa,american families,president's budget
118.0,"May 17, 2023",5.0,17,2023,A CRISIS IN MENTAL HEALTH AND,mental health; access care; state department; Health Plans; enrolled; labor pensions; disability; doi org; Veterans Affairs; readiness,mental health,access care,state department,Health Plans,enrolled,labor pensions,disability,doi org,Veterans Affairs,readiness
118.0,"May 12, 2023",5.0,12,2023,HEALTH WORKFORCE DIVERSITY AND,health education; partisan; labor pensions; Veterans Affairs; medicare; enrollment; tenure; Tax Cuts; general berger; unions,health education,partisan,labor pensions,Veterans Affairs,medicare,enrollment,tenure,Tax Cuts,general berger,unions
118.0,"May 10, 2023",5.0,10,2023,THE NEED TO MAKE INSULIN AFFORDABLE  FOR ALL AMERICANS,insulin; Tax Cuts; Health Plans; budget request; enrolled; medicare; new hampshire; public policy; drug prices; subsidies,insulin,Tax Cuts,Health Plans,budget request,enrolled,medicare,new hampshire,public policy,drug prices,subsidies
118.0,"May 4, 2023",5.0,4,2023,PREPARING FOR THE NEXT,Health Plans; 19 pandemic; Veterans Affairs; public safety; enrolled; prepare; executive order; doi org; www govinfo; CDC,Health Plans,19 pandemic,Veterans Affairs,public safety,enrolled,prepare,executive order,doi org,www govinfo,CDC
118.0,"April 13, 2023",4.0,13,2023,NOMINATION OF JULIE SU TO SERVE AS,secretary; labor pensions; hrsa; questions submitted; 2023 __________; medicare medicaid; Veterans Affairs; www govinfo; rand; candidates,secretary,labor pensions,hrsa,questions submitted,2023 __________,medicare medicaid,Veterans Affairs,www govinfo,rand,candidates
118.0,"March 29, 2023",3.0,29,2023,THE NEED TO END ILLEGAL UNION BUSTING AT STARBUCKS,hrsa; Tax Cuts; labor pensions; state department; union; Health Plans; vermont; reauthorization; navajo; regulation,hrsa,Tax Cuts,labor pensions,state department,union,Health Plans,vermont,reauthorization,navajo,regulation
118.0,"March 22, 2023",3.0,22,2023,SO WHY WOULD MODERNA CONSIDER QUADRUPLING THE PRICE,taxpayer; vaccines; Health Plans; vermont; 19 pandemic; drug prices; care costs; deficits; subsidies; Veterans Affairs,taxpayer,vaccines,Health Plans,vermont,19 pandemic,drug prices,care costs,deficits,subsidies,Veterans Affairs
118.0,"March 8, 2023",3.0,8,2023,DEFENDING THE RIGHT OF WORKERS TO ORGANIZE UNIONS FREE FROM ILLEGAL CORPORATE UNION-BUSTING,unions; hrsa; labor pensions; Veterans Affairs; Health Plans; partisan; Tax Cuts; navajo nation; enrolled; general berger,unions,hrsa,labor pensions,Veterans Affairs,Health Plans,partisan,Tax Cuts,navajo nation,enrolled,general berger
118.0,"March 2, 2023",3.0,2,2023,"SAVING LIVES, SAVING MONEY",Health Plans; Veterans Affairs; community health; Tax Cuts; labor pensions; enrolled; hrsa; medicaid; navajo nation; care workforce,Health Plans,Veterans Affairs,community health,Tax Cuts,labor pensions,enrolled,hrsa,medicaid,navajo nation,care workforce
118.0,"February 16, 2023",2.0,16,2023,EXAMINING HEALTH CARE,care workforce; Health Plans; tax gap; vermont; shortages; labor pensions; Veterans Affairs; hrsa; enrollment; medicare medicaid,care workforce,Health Plans,tax gap,vermont,shortages,labor pensions,Veterans Affairs,hrsa,enrollment,medicare medicaid
118.0,na,,na,na,OVERSIGHT OF THE U.S. POSTAL SERVICE UNDERSTANDING PROPOSED SERVICE CHANGES,homeland security; forward hearing; amended; executive order; department justice; fcc gov; department homeland; postal service; partisan; trade commission,homeland security,forward hearing,amended,executive order,department justice,fcc gov,department homeland,postal service,partisan,trade commission
118.0,"November 14, 2024",11.0,14,2024,"NOMINATIONS OF HON. VAL BUTLER DEMINGS, HON. WILLIAM ZOLLARS, HON. GORDON HARTOGENSIS, JAMES G. LAKE, AND NICHOLAS G. MIRANDA",homeland security; nominees; deputy secretary; www govinfo; judicial; submitted hon; district columbia; honorable; hyde smith; appointed,homeland security,nominees,deputy secretary,www govinfo,judicial,submitted hon,district columbia,honorable,hyde smith,appointed
118.0,"October 9, 2024",10.0,9,2024,CONFLICTS OF INTEREST IN FEDERAL CONTRACTING TO PROTECT AMERICA'S FUTURE,homeland security; security interests; trade commission; department homeland; secretary defense; compliance; constitution; defense authorization; concerns; governmental affairs,homeland security,security interests,trade commission,department homeland,secretary defense,compliance,constitution,defense authorization,concerns,governmental affairs
118.0,"September 11, 2001",9.0,11,2001,EXAMINING THE NATIONAL SECURITY RISKS OF REPLACING NONPARTISAN CIVIL SERVANTS WITH POLITICAL APPOINTEES,homeland security; deputy secretary; government agencies; partisan; security interests; security council; department homeland; executive order; national security; secretary defense,homeland security,deputy secretary,government agencies,partisan,security interests,security council,department homeland,executive order,national security,secretary defense
118.0,"July 25, 2024",7.0,25,2024,"NOMINATIONS OF ANN C. FISHER, ASHLEY E. POLING, CARMEN G. IGUINA GONZALEZ, AND JOSEPH R. PALMORE",nominees; homeland security; district court; secretary kendall; trade commission; executive branch; appointed; www govinfo; hrg 118; recipients,nominees,homeland security,district court,secretary kendall,trade commission,executive branch,appointed,www govinfo,hrg 118,recipients
118.0,"February 1, 2020",2.0,1,2020,COMMITTEE ON HOMELAND SECURITY AND GOVERNMENTAL AFFAIRS UNITED STATES SENATE,homeland security; 19 pandemic; documented; www govinfo; FDA; oversight; security interests; 2023 https; public policy; accountability office,homeland security,19 pandemic,documented,www govinfo,FDA,oversight,security interests,2023 https,public policy,accountability office
118.0,"July 25, 2024",7.0,25,2024,IMPROVING TRANSPARENCY AND COORDINATION,homeland security; oversight; security council; www govinfo; executive branch; governmental affairs; waivers; defense authorization; fcc gov; outlined,homeland security,oversight,security council,www govinfo,executive branch,governmental affairs,waivers,defense authorization,fcc gov,outlined
118.0,"March 17, 
2020",3.0,17,2020,BEFORE THE,covid 19; homeland security; scrutiny; www govinfo; navajo nation; partisan; department homeland; good news; durbin thank; counterterrorism,covid 19,homeland security,scrutiny,www govinfo,navajo nation,partisan,department homeland,good news,durbin thank,counterterrorism
118.0,"June 20, 2024",6.0,20,2024,STREAMLINING THE FEDERAL CYBERSECURITY,homeland security; regulatory; cybersecurity; www fcc; sec; security interests; security council; national security; department justice; waiver,homeland security,regulatory,cybersecurity,www fcc,sec,security interests,security council,national security,department justice,waiver
118.0,"June 4, 2024",6.0,4,2024,"NOMINATIONS OF SHERRI M. BEATTY ARTHUR, RAHKEL BOUCHET, ERIN C. JOHNSTON, RAY MCKENZIE, AND JOHN C. TRUONG",nominees; homeland security; district court; secretary kendall; harris; rosen; answer department; honorable; executive branch; appointed,nominees,homeland security,district court,secretary kendall,harris,rosen,answer department,honorable,executive branch,appointed
118.0,"September 11, 2001",9.0,11,2001,RESTORING CONGRESSIONAL OVERSIGHT,homeland security; amended; executive order; governmental affairs; emergencies; department justice; security interests; security council; national guard; task force,homeland security,amended,executive order,governmental affairs,emergencies,department justice,security interests,security council,national guard,task force
118.0,na,,na,na,"EXAMINING THE FINDINGS AND RECOMMENDATIONS OF GAO'S 2024 REPORT ON OPPORTUNITIES TO REDUCE FRAGMENTATION, OVERLAP, AND DUPLICATION  AND ACHIEVE FINANCIAL BENEFITS",homeland security; president's budget; fy 2024; oversight; general counsel; treasury department; executive branch; security council; partisan; security interests,homeland security,president's budget,fy 2024,oversight,general counsel,treasury department,executive branch,security council,partisan,security interests
118.0,"September 11, 2001",9.0,11,2001,RESOURCES AND AUTHORITIES REQUESTED TO  PROTECT AND SECURE THE HOMELAND,homeland security; president's budget; www govinfo; department homeland; fy 2024; executive order; fed; partisan; security interests; responses written,homeland security,president's budget,www govinfo,department homeland,fy 2024,executive order,fed,partisan,security interests,responses written
118.0,"April 17, 2024",4.0,17,2024,"NOMINATIONS OF HON. COLLEEN D. KIKO, HON. ANNE M. WAGNER, AND DAVID HUITEMA",homeland security; nominees; deputy secretary; enrolled; executive branch; state department; security council; honorable; et al; chairwoman stabenow,homeland security,nominees,deputy secretary,enrolled,executive branch,state department,security council,honorable,et al,chairwoman stabenow
118.0,"April 26, 2023",4.0,26,2023,OVERSIGHT OF THE U.S. POSTAL SERVICE,homeland security; letter record; pursuant notice; www govinfo; postal; accountability office; deputy secretary; executive order; conducted; trade commission,homeland security,letter record,pursuant notice,www govinfo,postal,accountability office,deputy secretary,executive order,conducted,trade commission
118.0,na,,na,na,IMPROVING EXPORT CONTROLS ENFORCEMENT,homeland security; trade commission; executive branch; compliance; EPA; defense authorization; security council; security interests; scrutiny; partisan,homeland security,trade commission,executive branch,compliance,EPA,defense authorization,security council,security interests,scrutiny,partisan
118.0,na,,na,na,STRENGTHENING INTERNATIONAL COOPERATION TO STOP THE FLOW OF FENTANYL INTO THE  UNITED STATES,homeland security; partisan; pursuant notice; concerns; defense authorization; department homeland; security council; secretary defense; executive order; fentanyl,homeland security,partisan,pursuant notice,concerns,defense authorization,department homeland,security council,secretary defense,executive order,fentanyl
118.0,"November 8, 2021",11.0,8,2021,REFORMING FEDERAL RECORDS MANAGEMENT TO  IMPROVE TRANSPARENCY AND ACCOUNTABILITY,homeland security; statement record; government accountability; department justice; www govinfo; filed; disclosure; treasury department; FDA; governmental affairs,homeland security,statement record,government accountability,department justice,www govinfo,filed,disclosure,treasury department,FDA,governmental affairs
118.0,"March 29, 2024",3.0,29,2024,INCREASING WILDFIRE THREAT,homeland security; wildfires; responses written; partisan; www govinfo; navajo nation; department homeland; counterterrorism; fy 2024; public policy,homeland security,wildfires,responses written,partisan,www govinfo,navajo nation,department homeland,counterterrorism,fy 2024,public policy
118.0,"May 12, 2017",5.0,12,2017,"EXPECTATIONS, OUTCOMES, AND ENDURING QUESTIONS",homeland security; safety net; www govinfo; department justice; concerns; cybersecurity; sec; security council; department homeland; secretary defense,homeland security,safety net,www govinfo,department justice,concerns,cybersecurity,sec,security council,department homeland,secretary defense
118.0,"January 25, 2024",1.0,25,2024,HARNESSING AI TO IMPROVE GOVERNMENT SERVICES AND CUSTOMER EXPERIENCE,homeland security; executive branch; answer department; www govinfo; readiness; intelligence community; governmental affairs; department homeland; 2023 __________; waiver,homeland security,executive branch,answer department,www govinfo,readiness,intelligence community,governmental affairs,department homeland,2023 __________,waiver
118.0,"November 30, 2023",11.0,30,2023,NOMINATIONS OF HON. HAMPTON Y. DELLINGER AND HON. HENRY J. KERNER,homeland security; nominees; hrsa; honorable; deputy secretary; executive branch; powell; waiver; security council; 2023 __________,homeland security,nominees,hrsa,honorable,deputy secretary,executive branch,powell,waiver,security council,2023 __________
118.0,"October 19, 1995",10.0,19,1995,EXAMINING THE SECURITY OF FEDERAL  FACILITIES,homeland security; pursuant notice; readiness; sec; defense authorization; www govinfo; security interests; security council; department justice; department homeland,homeland security,pursuant notice,readiness,sec,defense authorization,www govinfo,security interests,security council,department justice,department homeland
118.0,"September 30, 2030",9.0,30,2030,EXAMINING FEDERAL COVID-ERA SPENDING AND PREVENTING FUTURE FRAUD,homeland security; president's budget; scrutiny; covid 19; department treasury; pursuant notice; partisan; governmental affairs; mitigation; security interests,homeland security,president's budget,scrutiny,covid 19,department treasury,pursuant notice,partisan,governmental affairs,mitigation,security interests
118.0,"November 23, 2023",11.0,23,2023,BEFORE THE,homeland security; partisan; governmental affairs; executive order; mr powell; 2026; intelligence community; department justice; responses written; department homeland,homeland security,partisan,governmental affairs,executive order,mr powell,2026,intelligence community,department justice,responses written,department homeland
